"o-teaser__tag","o-teaser__tag href","js-teaser-heading-link","js-teaser-heading-link href","js-teaser-standfirst-link","js-teaser-standfirst-link href","o-teaser__timestamp-date","o-teaser__image-container href","o-teaser__image src"
"European economy","https://www.ft.com/stream/c446db2d-cdf1-4cfa-a782-4a50c3e593de","Wave of shipping inflation could complicate rate cuts, economists warn","https://www.ft.com/content/dfe57f89-f678-4dba-86c1-1a4333019a1d","Rise in freight costs could drive up the price of goods, slowing progress on disinflation","https://www.ft.com/content/dfe57f89-f678-4dba-86c1-1a4333019a1d","July 21, 2024","https://www.ft.com/content/dfe57f89-f678-4dba-86c1-1a4333019a1d","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fad473048-13ac-45ca-93a1-4a34aeec811e.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Geopolitics","https://www.ft.com/stream/53f66214-279f-4011-82ee-43953b586c44","The relationship between Xi and Putin is built to last","https://www.ft.com/content/6459a746-e11e-4340-9cb5-ae3ebaa23e0e","A shared antagonism towards the US will prevent tensions between China and Russia from coming to the fore","https://www.ft.com/content/6459a746-e11e-4340-9cb5-ae3ebaa23e0e","May 20, 2024","https://www.ft.com/content/6459a746-e11e-4340-9cb5-ae3ebaa23e0e","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F7b9ef070-7ee2-48af-9f01-ce2ac0d9e087.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Aerospace & Defence","https://www.ft.com/stream/5399a465-5c92-47e0-a4ca-29220636f629","Europe spurs investment in defence tech start-ups","https://www.ft.com/content/22583b4b-bef8-4182-96f0-d66dc4ce53b7","Head of €1bn Nato fund says geopolitical tensions and conflicts are pushing the region to catch up fast with the US","https://www.ft.com/content/22583b4b-bef8-4182-96f0-d66dc4ce53b7","June 18, 2024","https://www.ft.com/content/22583b4b-bef8-4182-96f0-d66dc4ce53b7","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fc84e422a-5370-4d9c-8a00-13073e04f82d.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Publicis Groupe SA","https://www.ft.com/stream/92815441-e2e1-4ec1-8bc3-fb64bec3e9e6","Publicis raises guidance as tech client spending picks up","https://www.ft.com/content/65ddc8e5-c55f-459c-9821-b62c8dedde4a","Paris-based advertising agency nudges up annual forecast on recovery in marketing budgets","https://www.ft.com/content/65ddc8e5-c55f-459c-9821-b62c8dedde4a","July 18, 2024","https://www.ft.com/content/65ddc8e5-c55f-459c-9821-b62c8dedde4a","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F04e56528-b68f-4eee-974b-34d9d7b6a9d7.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Chinese politics & policy","https://www.ft.com/stream/02249f44-ac1f-48d6-bba5-820471c18ca5","Chinese official calls for ‘proactive’ stimulus to distribute growth across economy","https://www.ft.com/content/7213a24e-e4d7-4e41-ad2d-849ee3eea5c1","Communist party’s deputy director for economic affairs points to ‘divergence’ between regions and low consumption","https://www.ft.com/content/7213a24e-e4d7-4e41-ad2d-849ee3eea5c1","July 19, 2024","https://www.ft.com/content/7213a24e-e4d7-4e41-ad2d-849ee3eea5c1","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F1a8c754c-ad84-4e41-9bca-5559592e7022.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Gold","https://www.ft.com/stream/1ca91910-49ca-4a38-919f-c97121cb3d1d","Gold price driven to record high by bets on Fed rate cuts and Trump victory","https://www.ft.com/content/e9231adf-8f08-4dea-824c-b9723dc5d866","Precious metal tops May peak after rallying 6% this month","https://www.ft.com/content/e9231adf-8f08-4dea-824c-b9723dc5d866","July 16, 2024","https://www.ft.com/content/e9231adf-8f08-4dea-824c-b9723dc5d866","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F8ad6b13c-3d50-4a75-8fb6-a1086a6e06a6.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Svalbard","https://www.ft.com/stream/144cafe7-194d-3da3-9f42-bf45820ab07a","Norway blocks sale of last private property on Arctic archipelago","https://www.ft.com/content/35b7ef53-9b27-4f88-b3c9-627ab912f261","Oslo cites national security concerns amid increased Russian and Chinese interest in Svalbard and ‘high north’","https://www.ft.com/content/35b7ef53-9b27-4f88-b3c9-627ab912f261","July 1, 2024","https://www.ft.com/content/35b7ef53-9b27-4f88-b3c9-627ab912f261","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F0d9a3a54-6483-4ccb-8f12-c0365709a92c.jpg?source=next&fit=scale-down&dpr=2&width=240"
"HSBC Holdings PLC","https://www.ft.com/stream/e15f3def-fd86-45dd-8103-36a36132645f","HSBC promotes Georges Elhedery to chief executive","https://www.ft.com/content/d929e83b-df6a-4e50-87ed-8445c40fc6b1","Bank’s finance head was seen as leading candidate to take over from Noel Quinn","https://www.ft.com/content/d929e83b-df6a-4e50-87ed-8445c40fc6b1","July 17, 2024","https://www.ft.com/content/d929e83b-df6a-4e50-87ed-8445c40fc6b1","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F0d006aa3-677e-47c1-b836-f3d41f2af45d.jpg?source=next&fit=scale-down&dpr=2&width=240"
"HSBC Holdings PLC","https://www.ft.com/stream/e15f3def-fd86-45dd-8103-36a36132645f","Can HSBC’s new chief finish what Noel Quinn started?","https://www.ft.com/content/24cf87a5-f29f-4d90-84f1-01a3f7a07578","Georges Elhedery has to cut stubborn costs and deliver profits without the help of rising interest rates","https://www.ft.com/content/24cf87a5-f29f-4d90-84f1-01a3f7a07578","July 17, 2024","https://www.ft.com/content/24cf87a5-f29f-4d90-84f1-01a3f7a07578","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F277e85c5-b869-4f45-9366-aed2b4a459d4.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Chinese economy","https://www.ft.com/stream/bf38d79f-556e-4f4e-885c-a9e67594140a","China’s Xi Jinping bets on high tech for ‘great rejuvenation’","https://www.ft.com/content/2e78ddde-0b32-40ca-8dc4-6bee73a1109e","Communist party’s third plenum reinforces focus on self-sufficiency but fails to assuage fears about weak consumption or oversupply","https://www.ft.com/content/2e78ddde-0b32-40ca-8dc4-6bee73a1109e","July 23, 2024","https://www.ft.com/content/2e78ddde-0b32-40ca-8dc4-6bee73a1109e","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F0bb228a8-ae20-4ee0-9cd4-e9571d177e50.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Chinese business & finance","https://www.ft.com/stream/dd3cc5a2-d14b-4b78-811c-89c387497476","Being a director in China has just become much tougher","https://www.ft.com/content/d4dc619b-3011-4cb7-964c-57f110d1d1bf","Changes to company law impose new liabilities for those taking on the role","https://www.ft.com/content/d4dc619b-3011-4cb7-964c-57f110d1d1bf","July 2, 2024","https://www.ft.com/content/d4dc619b-3011-4cb7-964c-57f110d1d1bf","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fb9cc2e81-3d83-475d-b23d-b9ab1bb2f908.jpg?source=next&fit=scale-down&dpr=2&width=240"
"FT Wealth: July","https://www.ft.com/content/39224d70-632e-4cac-ae1c-59f7efbbccaf","How the family office became one of the world’s fastest wealth generators","https://www.ft.com/content/3e64a687-f7f3-497f-84fd-4831af939c11","The sector has expanded from a small number of groups to about 15,000 offices worldwide and an estimated $5.9tn in assets","https://www.ft.com/content/3e64a687-f7f3-497f-84fd-4831af939c11","July 12, 2024","https://www.ft.com/content/3e64a687-f7f3-497f-84fd-4831af939c11","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F0317ebc9-b528-4a2f-a6b6-b11fdda6a738.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US presidential election 2024","https://www.ft.com/stream/b796f94e-abb8-43c4-8017-673f4d32a267","Joe Biden drops out of US election and endorses Kamala Harris","https://www.ft.com/content/65395be8-2bd6-4f32-8af5-9a4a912e08ad","President’s historic decision upends White House contest against Donald Trump","https://www.ft.com/content/65395be8-2bd6-4f32-8af5-9a4a912e08ad","July 21, 2024","https://www.ft.com/content/65395be8-2bd6-4f32-8af5-9a4a912e08ad","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F38775637-1534-4d71-ac92-d7a5396c39ec.jpg?source=next&fit=scale-down&dpr=2&width=240"
"","","Oil prices push higher on rising geopolitical tensions","https://www.ft.com/content/e324dff4-c40d-4cb8-af67-7601046593bb","Oil prices pushed higher on Friday on escalating geopolitical tensions in the Middle East, after the shooting down by a US warship of cruise missiles ...","https://www.ft.com/content/e324dff4-c40d-4cb8-af67-7601046593bb","","",""
"UK companies","https://www.ft.com/stream/6bade25b-56b3-4409-8d32-c131666d9acb","PageGroup warns on profits amid continued hiring slowdown","https://www.ft.com/content/d510d5c4-73cf-4dd6-bdd9-415aad5f4774","Recruiter says ‘no immediate signs of improvement’ in its markets as it makes further job cuts","https://www.ft.com/content/d510d5c4-73cf-4dd6-bdd9-415aad5f4774","July 9, 2024","https://www.ft.com/content/d510d5c4-73cf-4dd6-bdd9-415aad5f4774","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Ffab59034-2894-40fe-8062-9ffca2610fa1.jpg?source=next&fit=scale-down&dpr=2&width=240"
"HSBC Holdings PLC","https://www.ft.com/stream/e15f3def-fd86-45dd-8103-36a36132645f","What HSBC needs from its new chief executive","https://www.ft.com/content/a44e2eba-2785-49f9-9101-4b1589a8abd2","With geopolitical tensions on the rise, diplomatic skills are a priority for the bank","https://www.ft.com/content/a44e2eba-2785-49f9-9101-4b1589a8abd2","June 4, 2024","https://www.ft.com/content/a44e2eba-2785-49f9-9101-4b1589a8abd2","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F2e0f8d1f-110f-45cc-86dd-e174dce0ee0b.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Tesla Inc","https://www.ft.com/stream/35edec46-ef7b-4f9b-b85a-25174e6e07fa","Tesla pushes suppliers to produce parts outside China and Taiwan","https://www.ft.com/content/6623fbc7-6a67-403d-89b0-0c117b8d2b6b","Move comes amid rising geopolitical tensions and competition from Chinese rivals","https://www.ft.com/content/6623fbc7-6a67-403d-89b0-0c117b8d2b6b","May 28, 2024","https://www.ft.com/content/6623fbc7-6a67-403d-89b0-0c117b8d2b6b","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fb98c5048-95cf-4d88-ba93-4b9739499346.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Japan Exchange Group Inc","https://www.ft.com/stream/011b4aea-89a4-310d-84a5-d6719ffd0c68","Japan stock exchange chief says reforms are cutting down ‘aimless’ listings","https://www.ft.com/content/dbf7a987-8f7e-4655-af4b-1cefaff8ebc5","Hiromi Yamaji’s campaign has helped lift benchmark stock index above its 1980s bubble-era peak","https://www.ft.com/content/dbf7a987-8f7e-4655-af4b-1cefaff8ebc5","July 14, 2024","https://www.ft.com/content/dbf7a987-8f7e-4655-af4b-1cefaff8ebc5","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F1a418082-e1b2-45ab-a1b7-d6a75cbe4c16.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Wildfires","https://www.ft.com/stream/5b3e027b-cbc4-44cc-9476-ad6d270d3dec","Wildfires rage in Canada’s oil hub","https://www.ft.com/content/e7b52e0c-4e0e-48d4-97b0-c51d683e5b24","Blazes put more than 2mn barrels a day of supply at risk amid geopolitical tensions in Middle East and Russia","https://www.ft.com/content/e7b52e0c-4e0e-48d4-97b0-c51d683e5b24","May 17, 2024","https://www.ft.com/content/e7b52e0c-4e0e-48d4-97b0-c51d683e5b24","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F088a5e47-a6e1-4e65-961f-b82bb7bc9ba8.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Economics books","https://www.ft.com/stream/98d5f584-2e29-4e57-a274-0fd84ecd542b","The value of models and theory — the pick of new economics books","https://www.ft.com/content/329bf432-0092-42bc-897f-179a85bb711b","A radical approach to the international economy; empowering local governance; and lessons from Poland and Vietnam","https://www.ft.com/content/329bf432-0092-42bc-897f-179a85bb711b","July 15, 2024","https://www.ft.com/content/329bf432-0092-42bc-897f-179a85bb711b","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fb13e54a3-6773-4955-8207-11ff2bb7ef61.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Temasek Holdings Pte Ltd","https://www.ft.com/stream/bf6719a0-8a70-4018-b647-f9504ea0871b","Temasek to prioritise US deals and stay cautious on China","https://www.ft.com/content/4349267b-45ea-46f3-859e-a44afc8100ea","Singapore’s state-owned investor ‘not in a hurry’ to invest in artificial intelligence and warns of ‘hype’ in sector","https://www.ft.com/content/4349267b-45ea-46f3-859e-a44afc8100ea","July 9, 2024","https://www.ft.com/content/4349267b-45ea-46f3-859e-a44afc8100ea","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fe9f11bdf-10d6-4097-9d04-ae67ffb33aca.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Sovereign debt","https://www.ft.com/stream/06177bd5-f2d4-41da-8314-19475b8b2243","High debt levels put Europe at risk of ‘adverse shocks’, ECB warns","https://www.ft.com/content/9c2dad74-e3bb-4c8c-b190-41cf2e838dde","‘Fiscal slippage’ leaves countries vulnerable to geopolitical tensions and higher interest rates, says central bank","https://www.ft.com/content/9c2dad74-e3bb-4c8c-b190-41cf2e838dde","May 16, 2024","https://www.ft.com/content/9c2dad74-e3bb-4c8c-b190-41cf2e838dde","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Ffd137a4d-fd43-47ab-8469-a34c2e66363b.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Live blog from June 21 2024","https://www.ft.com/content/a640a7c5-b638-4c8b-bb06-cde179d7fd9f","Markets update: Hong Kong-listed Chinese tech companies sell off","https://www.ft.com/content/a640a7c5-b638-4c8b-bb06-cde179d7fd9f#post-849f2061-d7d0-4526-8272-eb0df164c371","Shares in Chinese tech companies listed in Hong Kong sold off on Friday, erasing gains made in a rally on Wednesday on expectations of more market sup...","https://www.ft.com/content/a640a7c5-b638-4c8b-bb06-cde179d7fd9f#post-849f2061-d7d0-4526-8272-eb0df164c371","","",""
"Chinese business & finance","https://www.ft.com/stream/dd3cc5a2-d14b-4b78-811c-89c387497476","Investors shy away from China’s ‘Taiwan Town’ as tensions rise","https://www.ft.com/content/1f307944-d787-4f81-a081-f4a3427a74f2","Chinese province closest to Taiwan seeks greater ties, but business has grown wary amid geopolitical and economic concerns","https://www.ft.com/content/1f307944-d787-4f81-a081-f4a3427a74f2","June 30, 2024","https://www.ft.com/content/1f307944-d787-4f81-a081-f4a3427a74f2","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F6cc8a910-4341-4c11-8e07-4e35022ee134.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Luxury goods","https://www.ft.com/stream/227a8c51-e285-4c10-a45b-998950ac8399","Watches and Jewellery: July","https://www.ft.com/content/08858c2e-fb22-449a-8748-9a9bf5d6514e","Despite the sense of uncertainty and geopolitical tension around the world, the market for high jewellery remains buoyant; palladium proves its worth as a lighter metal option; the Seiko that secretly went into space; the business of friendship bracelets","https://www.ft.com/content/08858c2e-fb22-449a-8748-9a9bf5d6514e","July 8, 2024","https://www.ft.com/content/08858c2e-fb22-449a-8748-9a9bf5d6514e","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F71ddfb3a-b5a1-4c1e-8a10-d1cc57d26758.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Amazon Web Services","https://www.ft.com/stream/3fb2b2a7-7421-4f59-86d6-5ffdb73e8b1c","Amazon to build $1.3bn Australian defence cloud","https://www.ft.com/content/19bfb4a9-e46a-4e27-86c0-c77d7370d570","Deal aims to improve data sharing with allies including UK and US","https://www.ft.com/content/19bfb4a9-e46a-4e27-86c0-c77d7370d570","July 4, 2024","https://www.ft.com/content/19bfb4a9-e46a-4e27-86c0-c77d7370d570","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F2530f722-01b1-45d1-a216-741b0562332e.jpg?source=next&fit=scale-down&dpr=2&width=240"
"News","https://www.ft.com/stream/a579350c-61ce-4c00-97ca-ddaa2e0cacf6","Wealth managers look beyond falling rates and rising tensions","https://www.ft.com/content/78a261ac-0822-4787-bb1b-a5db203b3bb3","Clients’ investment portfolios are being designed to be resilient across multiple economic cycles","https://www.ft.com/content/78a261ac-0822-4787-bb1b-a5db203b3bb3","June 19, 2024","https://www.ft.com/content/78a261ac-0822-4787-bb1b-a5db203b3bb3","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F8d4ab11e-24bf-4a9d-9b16-ac85025f4038.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Central banks","https://www.ft.com/stream/a2ba2f54-495a-448f-9be5-09875e2f7083","When inflation models go wrong","https://www.ft.com/content/008981d6-0478-41e5-839f-d1f09a75fd50","Academic work on display at the ECB forum failed sniff and scale tests","https://www.ft.com/content/008981d6-0478-41e5-839f-d1f09a75fd50","July 9, 2024","https://www.ft.com/content/008981d6-0478-41e5-839f-d1f09a75fd50","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F82a17b33-f4c8-48c6-97bc-cd22273e55d1.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Vietnam","https://www.ft.com/stream/ba15fdc1-6edd-3dc1-83d7-04a04991e0c8","Vietnam’s ‘bamboo diplomacy’ triumphs with visits from Biden, Xi and now Putin","https://www.ft.com/content/2066b843-9140-47ba-a71d-63444b436822","Hanoi cements growing importance in global supply chains by balancing relations between rival powers","https://www.ft.com/content/2066b843-9140-47ba-a71d-63444b436822","June 20, 2024","https://www.ft.com/content/2066b843-9140-47ba-a71d-63444b436822","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fae130f8d-1118-40ce-ada7-e1cbd20c5fe3.jpg?source=next&fit=scale-down&dpr=2&width=240"
