"o-teaser__tag","o-teaser__tag href","js-teaser-heading-link","js-teaser-heading-link href","js-teaser-standfirst-link","js-teaser-standfirst-link href","o-teaser__timestamp-date","o-teaser__image-container href","o-teaser__image src"
"Federal Reserve","https://www.ft.com/stream/e5533208-e5cc-4be5-aea1-c464a9a205e3","What will be the Federal Reserve’s long-term outlook for interest rates?","https://www.ft.com/content/bd3ac494-eb97-42f0-860d-b9e7cd667e20","Market Questions is the FT’s guide to the week ahead","https://www.ft.com/content/bd3ac494-eb97-42f0-860d-b9e7cd667e20","June 9, 2024","https://www.ft.com/content/bd3ac494-eb97-42f0-860d-b9e7cd667e20","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F8dac17d6-3420-4566-8bb9-c85a07568b33.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US interest rates","https://www.ft.com/stream/9577c6d4-b09e-4552-b88f-e52745abe02b","Markets capitulate to Federal Reserve on interest rates after months-long stand-off","https://www.ft.com/content/e7513369-7537-4ce9-b2ce-5c787cb01b32","Traders bet on three quarter-point cuts in 2024, down from expectation for six or seven at start of year","https://www.ft.com/content/e7513369-7537-4ce9-b2ce-5c787cb01b32","March 15, 2024","https://www.ft.com/content/e7513369-7537-4ce9-b2ce-5c787cb01b32","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fb21e95b0-606c-4a03-9c07-1c14fb4d9932.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Federal Reserve","https://www.ft.com/stream/e5533208-e5cc-4be5-aea1-c464a9a205e3","Fed needs to cut interest rates sooner rather than later","https://www.ft.com/content/40301e87-ca39-4b60-a9f2-88633e5f8ea7","Delay by US central bank in easing monetary policy could jeopardise soft economic landing","https://www.ft.com/content/40301e87-ca39-4b60-a9f2-88633e5f8ea7","June 18, 2024","https://www.ft.com/content/40301e87-ca39-4b60-a9f2-88633e5f8ea7","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F53e9ec6b-4469-427b-ac3c-69ca6c3403bd.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK interest rates","https://www.ft.com/stream/d17153e9-f07d-49ad-8dbd-4cb23d6bbc9b","Bank of England could be close to cutting rates as inflation eases says deputy governor","https://www.ft.com/content/1f272ed0-6fb9-4bc4-9061-e2ecdcc22bda","Ben Broadbent believes direct effects of pandemic and war in Ukraine have now ‘faded’","https://www.ft.com/content/1f272ed0-6fb9-4bc4-9061-e2ecdcc22bda","May 20, 2024","https://www.ft.com/content/1f272ed0-6fb9-4bc4-9061-e2ecdcc22bda","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F3153d327-e211-44f9-a84f-b4fc6133297d.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK interest rates","https://www.ft.com/stream/d17153e9-f07d-49ad-8dbd-4cb23d6bbc9b","BoE needs more evidence of price pressures easing before cutting rates, says policymaker","https://www.ft.com/content/1e258dd9-79c3-474c-af2f-7d827266d3c8","Megan Greene believes ‘burden of proof’ must lie in inflation waning before Bank of England loosens stance","https://www.ft.com/content/1e258dd9-79c3-474c-af2f-7d827266d3c8","May 16, 2024","https://www.ft.com/content/1e258dd9-79c3-474c-af2f-7d827266d3c8","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F0290de7e-4a72-4656-8c12-f11ee7828a6c.jpg?source=next&fit=scale-down&dpr=2&width=240"
"","","Nigeria lifts interest rate further to 26.75%","https://www.ft.com/content/a92452bd-11ad-467d-9277-f005e14bc735","Nigeria’s recent run of rate hikes continued on Tuesday as policymakers lifted interest rates by half a percentage point to 26.75 per cent as they bat...","https://www.ft.com/content/a92452bd-11ad-467d-9277-f005e14bc735","","",""
"US interest rates","https://www.ft.com/stream/9577c6d4-b09e-4552-b88f-e52745abe02b","Strong US economy brings bets that Federal Reserve will wait on interest rate cuts","https://www.ft.com/content/6c219168-05d6-42c7-ac8f-4c851ea6043e","Bright GDP outlook leaves central bank facing less pressure to ease borrowing costs","https://www.ft.com/content/6c219168-05d6-42c7-ac8f-4c851ea6043e","March 6, 2024","https://www.ft.com/content/6c219168-05d6-42c7-ac8f-4c851ea6043e","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F4991bb4f-4e17-4b76-a830-ff4fd8d29920.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Federal Reserve","https://www.ft.com/stream/e5533208-e5cc-4be5-aea1-c464a9a205e3","Fed officials signal just one interest rate cut before end of 2024","https://www.ft.com/content/a13f8795-8684-4c6d-ad0b-9142706cf33e","Hawkish message comes as US central bank holds rates at 23-year high and raises forecast for inflation","https://www.ft.com/content/a13f8795-8684-4c6d-ad0b-9142706cf33e","June 12, 2024","https://www.ft.com/content/a13f8795-8684-4c6d-ad0b-9142706cf33e","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fa86ae1b7-a342-4e8e-bfe5-219fd7f39233.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Federal Reserve","https://www.ft.com/stream/e5533208-e5cc-4be5-aea1-c464a9a205e3","Top Federal Reserve official warns US central bank may need to raise interest rates again","https://www.ft.com/content/63e76b93-7b48-4a79-91fb-7b894968c3bb","Michelle Bowman says immigration and heavy federal spending threaten to undo progress on inflation","https://www.ft.com/content/63e76b93-7b48-4a79-91fb-7b894968c3bb","June 25, 2024","https://www.ft.com/content/63e76b93-7b48-4a79-91fb-7b894968c3bb","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F782eb5e7-2ac7-4742-af68-c25b628f1f87.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Federal Reserve","https://www.ft.com/stream/e5533208-e5cc-4be5-aea1-c464a9a205e3","Jay Powell sends mixed interest rate signal to borrowers — and Joe Biden","https://www.ft.com/content/570a7565-0bcd-4a3c-ac1c-d96d7291bb23","US Federal Reserve cooled, but did not dispel, hopes for a cut in September before November’s election","https://www.ft.com/content/570a7565-0bcd-4a3c-ac1c-d96d7291bb23","June 13, 2024","https://www.ft.com/content/570a7565-0bcd-4a3c-ac1c-d96d7291bb23","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fd9506f9f-d533-4d0b-a04d-d33f8559aaeb.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US interest rates","https://www.ft.com/stream/9577c6d4-b09e-4552-b88f-e52745abe02b","US Federal Reserve officials were wary of cutting interest rates too quickly","https://www.ft.com/content/c4839178-bef7-4cc6-90fb-0af6d40d16cd","Minutes from January meeting showed rate-setters remained ‘highly attentive’ to inflation risks","https://www.ft.com/content/c4839178-bef7-4cc6-90fb-0af6d40d16cd","February 21, 2024","https://www.ft.com/content/c4839178-bef7-4cc6-90fb-0af6d40d16cd","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F925d1734-e405-4ba7-9252-f3a2481a07d5.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US interest rates","https://www.ft.com/stream/9577c6d4-b09e-4552-b88f-e52745abe02b","Wavering investors come around to Federal Reserve’s outlook on interest rates","https://www.ft.com/content/e232a7d2-71e5-4f05-a78e-7535e47e0caa","Stubborn US inflation data persuades traders to rein in aggressive bets on cuts","https://www.ft.com/content/e232a7d2-71e5-4f05-a78e-7535e47e0caa","February 22, 2024","https://www.ft.com/content/e232a7d2-71e5-4f05-a78e-7535e47e0caa","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Ffe0b5866-6f9f-4494-be25-70c31b3041a5.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK interest rates","https://www.ft.com/stream/d17153e9-f07d-49ad-8dbd-4cb23d6bbc9b","BoE likely to flag future rate cuts as divided policy committee meets","https://www.ft.com/content/6b2721c6-0551-4e0d-8dff-094112d3253f","Investors predict MPC will maintain interest at 5.25% when it meets on Thursday","https://www.ft.com/content/6b2721c6-0551-4e0d-8dff-094112d3253f","May 7, 2024","https://www.ft.com/content/6b2721c6-0551-4e0d-8dff-094112d3253f","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F851e637d-881b-4eb4-91c5-00e7c80f6259.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US interest rates","https://www.ft.com/stream/9577c6d4-b09e-4552-b88f-e52745abe02b","Is the Fed’s next move a raise in rates?","https://www.ft.com/content/865cb1ce-9301-4f5f-bd04-5e921a37fa63","Four reasons to doubt a hike is coming, but US inflation has been misbehaving","https://www.ft.com/content/865cb1ce-9301-4f5f-bd04-5e921a37fa63","April 30, 2024","https://www.ft.com/content/865cb1ce-9301-4f5f-bd04-5e921a37fa63","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F2cfd7a3f-8b66-40ba-8a95-42167ef5ad0c.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US interest rates","https://www.ft.com/stream/9577c6d4-b09e-4552-b88f-e52745abe02b","Bridgewater’s Bob Prince says Fed rate-cutting hopes are ‘off track’","https://www.ft.com/content/680c17d1-0d55-4697-aff8-7dcca8c06679","Influential investor says US inflation and growth are not at levels where interest rates can fall","https://www.ft.com/content/680c17d1-0d55-4697-aff8-7dcca8c06679","April 9, 2024","https://www.ft.com/content/680c17d1-0d55-4697-aff8-7dcca8c06679","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fd82807ad-9e58-4495-8a53-2e4cab069438.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US economy","https://www.ft.com/stream/6aa143a2-7a0c-4a20-ae90-ca0a46f36f92","High interest rate anxiety","https://www.ft.com/content/5be02033-f14c-4500-922a-fb78ad91334f","How long can the economy last without a recession?","https://www.ft.com/content/5be02033-f14c-4500-922a-fb78ad91334f","April 16, 2024","https://www.ft.com/content/5be02033-f14c-4500-922a-fb78ad91334f","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fnext-video-editor-images.s3.ap-northeast-1.amazonaws.com%2F2f1dc68f-80dc-4438-91b4-6ff05652612f?source=next&fit=scale-down&dpr=2&width=240"
"UK interest rates","https://www.ft.com/stream/d17153e9-f07d-49ad-8dbd-4cb23d6bbc9b","Bank of England signals summer cut as it holds rates at 5.25%","https://www.ft.com/content/b8e79700-1892-42c5-85c3-0716200fc035","Bailey hails ‘encouraging news’ on inflation but says ‘more evidence’ needed","https://www.ft.com/content/b8e79700-1892-42c5-85c3-0716200fc035","May 9, 2024","https://www.ft.com/content/b8e79700-1892-42c5-85c3-0716200fc035","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F64a063ff-9355-4324-b2a1-0e1055fbe32b.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US interest rates","https://www.ft.com/stream/9577c6d4-b09e-4552-b88f-e52745abe02b","Jay Powell says US inflation ‘taking longer than expected’ to hit target","https://www.ft.com/content/3d0ddbe1-4637-4262-ba40-934015606166","Comments from Federal Reserve chair came after global markets rocked by shifting interest rate expectations","https://www.ft.com/content/3d0ddbe1-4637-4262-ba40-934015606166","April 17, 2024","https://www.ft.com/content/3d0ddbe1-4637-4262-ba40-934015606166","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F7bf02bf8-4a4e-4794-ac64-f56ddee6e146.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Lloyds Banking Group PLC","https://www.ft.com/stream/e9b5eb82-abe4-4a28-b7bd-223a0404e58a","Lloyds profits fall as interest rate benefits wane","https://www.ft.com/content/4086d32f-142c-411e-8f48-139957fcdde6","Competition in savings and mortgage markets and rate cut expectations weigh on margins","https://www.ft.com/content/4086d32f-142c-411e-8f48-139957fcdde6","April 24, 2024","https://www.ft.com/content/4086d32f-142c-411e-8f48-139957fcdde6","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F2ec77b8b-51e6-4408-a2e0-1fa8210b3c39.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Sveriges Riksbank","https://www.ft.com/stream/57719800-9ceb-481d-9068-c6ce5f86225d","Sweden cuts interest rates as Europe diverges from Fed","https://www.ft.com/content/cd9066ae-0891-4402-b47a-35d41e18b8e6","Krona falls against dollar after Riksbank trims main rate to 3.75%, its first reduction for eight years","https://www.ft.com/content/cd9066ae-0891-4402-b47a-35d41e18b8e6","May 8, 2024","https://www.ft.com/content/cd9066ae-0891-4402-b47a-35d41e18b8e6","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F2cf69e45-09d7-478b-8930-e662efa5e40c.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Monetary policy","https://www.ft.com/stream/f8ebb553-3af3-40a9-9fa9-fbb396f4cbd8","The limits of what high interest rates can now achieve","https://www.ft.com/content/a1866907-6b83-4493-91ca-91b04c60d1b7","We need to be realistic about what monetary policy can and cannot do","https://www.ft.com/content/a1866907-6b83-4493-91ca-91b04c60d1b7","May 1, 2024","https://www.ft.com/content/a1866907-6b83-4493-91ca-91b04c60d1b7","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fa0ed1779-81f3-4c01-ab51-c58fce54c060.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Philip Lane","https://www.ft.com/stream/2c2a0948-187f-4eb4-af6f-2b55ad27d28b","European Central Bank is ready to start cutting interest rates, says chief economist","https://www.ft.com/content/74b0bd6b-e7f3-4e96-bf3e-ee09e6fc3205","Philip Lane brushes off fears that loosening Eurozone monetary policy before US Fed could backfire","https://www.ft.com/content/74b0bd6b-e7f3-4e96-bf3e-ee09e6fc3205","May 27, 2024","https://www.ft.com/content/74b0bd6b-e7f3-4e96-bf3e-ee09e6fc3205","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fc548e8e6-3ba4-4176-9a5b-962e34556409.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US interest rates","https://www.ft.com/stream/9577c6d4-b09e-4552-b88f-e52745abe02b","Investors wrongfooted as ‘higher for longer’ rates return to haunt markets","https://www.ft.com/content/49a21c3f-5a99-4f76-96f6-11899057378a","Analysts tear up interest rate forecasts as inflation proves more stubborn than most had expected","https://www.ft.com/content/49a21c3f-5a99-4f76-96f6-11899057378a","April 13, 2024","https://www.ft.com/content/49a21c3f-5a99-4f76-96f6-11899057378a","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F5826c176-3c36-43a1-95e2-8b0c4c3c8484.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US interest rates","https://www.ft.com/stream/9577c6d4-b09e-4552-b88f-e52745abe02b","The Decembrist revolt","https://www.ft.com/content/944ea914-07df-47c1-a70f-c4a56fec6e46","(We’re talking about US rate cuts, not revolution)","https://www.ft.com/content/944ea914-07df-47c1-a70f-c4a56fec6e46","April 11, 2024","https://www.ft.com/content/944ea914-07df-47c1-a70f-c4a56fec6e46","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F3db09bf9-4b2d-445d-9d6e-f6ec6e0f6c79.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Eurozone interest rates","https://www.ft.com/stream/ed7a795f-ec7b-42a2-a615-0ea551bb806b","Italy central bank chief says time for interest rate cuts is ‘fast approaching’","https://www.ft.com/content/c5de341f-747d-49e0-8028-553632866286","Fabio Panetta says eurozone inflation is falling faster than expected","https://www.ft.com/content/c5de341f-747d-49e0-8028-553632866286","February 10, 2024","https://www.ft.com/content/c5de341f-747d-49e0-8028-553632866286","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F87c493c6-3099-436d-bc63-6335ed660c7d.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US interest rates","https://www.ft.com/stream/9577c6d4-b09e-4552-b88f-e52745abe02b","Jamie Dimon’s inflation worries look prescient. Now what?","https://www.ft.com/content/3312b9aa-7e34-4e3a-a0ab-b27f05198f26","Perhaps it could be not just ‘higher for longer’ but ‘higher forever’","https://www.ft.com/content/3312b9aa-7e34-4e3a-a0ab-b27f05198f26","April 11, 2024","https://www.ft.com/content/3312b9aa-7e34-4e3a-a0ab-b27f05198f26","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F34372204-bedd-4362-90bf-b2b2e9b41cf7.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK interest rates","https://www.ft.com/stream/d17153e9-f07d-49ad-8dbd-4cb23d6bbc9b","Traders scale back bets to two BoE rate cuts this year","https://www.ft.com/content/5c6a2fd9-5002-4ba3-94ac-a69323a192cf","Megan Greene argues in the FT that investors are wrong to bet on early UK rate cuts as expectations also shift in US and eurozone","https://www.ft.com/content/5c6a2fd9-5002-4ba3-94ac-a69323a192cf","April 11, 2024","https://www.ft.com/content/5c6a2fd9-5002-4ba3-94ac-a69323a192cf","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F678bfb02-bb5b-4f1b-8f2b-6d33082f2bde.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US interest rates","https://www.ft.com/stream/9577c6d4-b09e-4552-b88f-e52745abe02b","Good news is good news again in markets","https://www.ft.com/content/8a2e3a9f-31eb-48a7-9a8e-b0240e0d3f1f","Interest rates are shedding their suffocating dominance over global markets","https://www.ft.com/content/8a2e3a9f-31eb-48a7-9a8e-b0240e0d3f1f","March 15, 2024","https://www.ft.com/content/8a2e3a9f-31eb-48a7-9a8e-b0240e0d3f1f","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F9490b570-6781-4ee3-a8a5-0e305e8050d5.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US interest rates","https://www.ft.com/stream/9577c6d4-b09e-4552-b88f-e52745abe02b","Rising Federal Reserve chatter is not making life in markets easy","https://www.ft.com/content/8c37ec35-6a9e-4637-8e84-ab30123d4909","The wait on a rate cut decision is giving investors the jitters","https://www.ft.com/content/8c37ec35-6a9e-4637-8e84-ab30123d4909","April 5, 2024","https://www.ft.com/content/8c37ec35-6a9e-4637-8e84-ab30123d4909","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fda2c317a-1c5f-40ee-97f0-908e5e7b8f83.jpg?source=next&fit=scale-down&dpr=2&width=240"
